,CPI,CPI_YoY
1971-09-01,34.30898,8.012798212808846
1971-10-01,34.410790000000006,6.624610663331776
1971-11-01,34.10537,5.678242137971123
1971-12-01,34.10537,5.0156636529966825
1972-01-01,34.10537,4.037260828238032
1972-02-01,34.30898,4.658366146175874
1972-03-01,34.61441,5.263156294199334
1972-04-01,35.02163,5.1987764828297145
1972-05-01,35.12344,5.182926098862262
1972-06-01,35.12344,4.863211993122474
1972-07-01,35.12344,4.863211993122474
1972-08-01,35.42886,5.77506237585661
1972-09-01,35.63248,3.8575906366205004
1972-10-01,35.836090000000006,4.142014757580403
1972-11-01,35.73428,4.776110037803427
1972-12-01,36.0397,5.671628837335585
1973-01-01,36.34513,6.567176957763543
1973-02-01,36.65055,6.824947870790687
1973-03-01,37.56681,8.529395705430186
1973-04-01,38.27946,9.302336870099982
1973-05-01,38.8903,10.724632894727847
1973-06-01,38.99211,11.014496302184519
1973-07-01,39.29753,11.884058053539182
1973-08-01,39.60295,11.781609682050176
1973-09-01,40.72283,14.285702258164456
1973-10-01,40.92645,14.204563053614372
1973-11-01,41.23186,15.384611079333354
1973-12-01,42.55536,18.079118305646258
1974-01-01,44.387890000000006,22.12885192596645
1974-02-01,45.813179999999996,24.999979536459872
1974-03-01,46.11861,22.76424322427164
1974-04-01,47.238479999999996,23.404248649275594
1974-05-01,47.4421,21.9895449507975
1974-06-01,47.74752,22.454311910794278
1974-07-01,48.663779999999996,23.834195177152328
1974-08-01,49.17282,24.16453824778204
1974-09-01,49.88547,22.50000798078129
1974-10-01,51.005340000000004,24.626836678969234
1974-11-01,51.41257,24.691367306738066
1974-12-01,51.514379999999996,21.05262415827289
1975-01-01,52.12522,17.43117323215857
1975-02-01,52.22703,14.000010477334257
1975-03-01,52.63426,14.128027709421431
1975-04-01,53.55052,13.362072615376297
1975-05-01,53.855940000000004,13.51930036823834
1975-06-01,53.855940000000004,12.793167058728926
1975-07-01,54.05956,11.087876856257362
1975-08-01,53.855940000000004,9.523797902987873
1975-09-01,55.077630000000006,10.408160933434152
1975-10-01,55.89209,9.580859572742773
1975-11-01,55.688469999999995,8.316837691638423
1975-12-01,55.688469999999995,8.102766644963989
1976-01-01,56.706540000000004,8.789066022167402
1976-02-01,57.113769999999995,9.356725818029465
1976-03-01,57.31738000000001,8.897474762635603
1976-04-01,58.64088,9.50571535066327
1976-05-01,58.84449,9.26276655834064
1976-06-01,58.9463,9.451807915709942
1976-07-01,59.353519999999996,9.792828502488726
1976-08-01,58.9463,9.451807915709942
1976-09-01,60.4734,9.796663364055402
1976-10-01,60.778819999999996,8.743151311750896
1976-11-01,60.778819999999996,9.140761094711358
1976-12-01,61.49146999999999,10.420469443674785
1977-01-01,62.00051,9.335730940381826
1977-02-01,62.407740000000004,9.269165737089335
1977-03-01,62.713159999999995,9.413863648338406
1977-04-01,63.731230000000004,8.680548450159687
1977-05-01,64.34206999999999,9.342556966676053
1977-06-01,64.13846,8.808288221652582
1977-07-01,63.93484,7.718699750242286
1977-08-01,64.03665,8.635571698308443
1977-09-01,65.05471999999999,7.575760582338664
1977-10-01,65.46195,7.705200594549222
1977-11-01,64.7493,6.532670426967835
1977-12-01,64.64749,5.132451704277052
1978-01-01,64.8511,4.597687986760124
1978-02-01,65.25834,4.567702659958517
1978-03-01,65.76737,4.870126142583153
1978-04-01,66.48002,4.313097362156659
1978-05-01,66.88725,3.9557011454558477
1978-06-01,66.58183000000001,3.8095239580121065
1978-07-01,66.78544000000001,4.458601914073768
1978-08-01,66.98906,4.6105003931342425
1978-09-01,67.70170999999999,4.068866947701877
1978-10-01,67.80351,3.5769786876193033
1978-11-01,67.19266999999999,3.7735851970600365
1978-12-01,67.09087,3.7795434903969083
1979-01-01,67.19266999999999,3.6106866344595367
1979-02-01,66.98906,2.6521054626887475
1979-03-01,67.5999,2.786381757397338
1979-04-01,68.41435,2.909641122249962
1979-05-01,69.0252,3.1963490799816086
